Date,Review,Review Lemma,Topics,Names,Representation,Representative_Docs,Positive,Neutral,Negative
24 de março de 2016,"Localizado perto de bons hotéis na Barra da Tijuca e com ambiente climatizado. Boa comida e com bom custo benefício. A partir de 20:30 é cobrado ""couvert"" de 10 reais por pessoa, e vale a pena, pois o grupo interage com as mesas e anima...Mais","localizar perto bom hotel barra tijuca ambiente climatizar bom comida bom custo benefício partir 20:30 cobrar "" real pessoa valer pena grupo interage mesa animo mais",1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.8496004343032837,0.05122089385986328,0.0991787314414978
22 de março de 2016,"Comidas e bebidas deliciosas, ambiente bem decorado e descontraído. O ponto alto é o tequileiro que é bem divertido, além dos Mariachis que vão de mesa em mesa com um repertório muito bom!",comido bebida delicioso ambiente bem decorar descontrair ponto alto tequileiro bem divertido além mariachi ir mesa mesa repertório muito bom,6,6_tequila_tequileiro_muito_bom,"['tequila', 'tequileiro', 'muito', 'bom', 'divertido', 'margarita', 'bem', 'ambiente', 'animar', 'comida']","['ambiente agradável atendente atencioso comer gostoso bom tequila aqui recomendar', 'lugar super animar descontrair muito bom comemorar lá amigo comida saboroso tequila música vivo show mariaches tequileiro', 'bom atendimento super indico gostar bom comida tequila direito tequileiro']",0.8971186876296997,0.025091027840971947,0.07779031246900558
20 de março de 2016,A comida é ótima e os drinks também. O restaurante é muito bonito e animado. Eu fui com mais duas pessoas num sábado e não tinha feito reserva... devido a isso esperei por cerca de uma hora na fila. Valeu a pena ter esperado. O...Mais,comida ótimo drink também restaurante muito bonito animar mais pessoa sábado não fazer reserva devido esperei cerca hora fila valer pena esperar mais,7,7_não_mais_chegar_fila,"['não', 'mais', 'chegar', 'fila', 'restaurante', 'hora', 'ter', 'demorar', 'esperar', 'pedir']","['comida saboroso ambiente muito divertido restaurante ter atendimento ruim garçon gente bem tentar atender não dar conta bebida demor muito chegar comida apesar saboroso chegar frio provavelmente ficar mais', 'não aconselho muito mal servir hora garçom não chegar esquecer pedir prato muito mal preparar vir comida frio pessoa mesa esperar prato cardápio fajita mix mais', 'mau atendimento ver extremamente confuso ficar mais hora fila comemorar aniversario conseguir mesa péssimo atender tivemo chamar garçom bar comida chegar fria prato sequer chegar terceiro mais']",0.8851001262664795,0.059406258165836334,0.055493615567684174
16 de março de 2016,"Fui ao restaurante em uma sexta feira, acompanhada de duas amigas. Logo na recepção, fomos super bem atendidos, por funcionários preparados e felizes. Ao sermos direcionados a mesa, tivemos a primeira e última má impressão do lugar, a atendente Tatiana. Debochou de nosso pouco conhecimento...Mais",restaurante sexta feira acompanhar amiga logo recepção super bem atendido funcionário preparar feliz direcionar mesa ter primeiro último má impressão lugar atendente tatiano debochar conhecimento mais,5,5_restaurante_bom_muito_atendimento,"['restaurante', 'bom', 'muito', 'atendimento', 'comida', 'recomendar', 'bem', 'excelente', 'super', 'qualidade']","['restaurante animar bom atendimento comer delicioso ambiente agradável divertido ir amigo', 'excelente restaurante muito animar comida ótimo atendimento excelente drink muito bom também', 'restaurante grupo amigo comida muito bom atendimento incrível recomendar']",0.7967732548713684,0.07776536047458649,0.1254614293575287
14 de março de 2016,O restaurante cumpre muito bem a proposta de ambiente e comida mexicana. A decoração é de cair o queixo e os pratos são bons de comer com os olhos e a boca. O preço é acima da média mas indo com família e amigos fica...Mais,restaurante cumprir muito bem proposta ambiente comida mexicano decoração cair queixo prato bom comer olho boca preço acima média ir família amigo ficar mais,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.8334135413169861,0.05213829502463341,0.1144481673836708
13 de março de 2016,"O local é ótimo para quem gosta de um ambiente diferenciado e animado. A comida é excelente, o preço é um pouco alto.",local bom gostar ambiente diferenciar animar comida excelente preço pouco alto,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.9366684556007385,0.03836147487163544,0.024970049038529396
13 de março de 2016,"Excelente restaurante, com um ambiente muito legal, com uma banda animada e tudo muito gostoso. Sempre lotado. Vale a pena conhecer!",excelente restaurante ambiente muito legal banda animar muito gostoso sempre lotar valer pena conhecer,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.9397255778312683,0.02624421752989292,0.0340302400290966
12 de março de 2016,"Esse local oferece opções diversas de pratos mexicanos, bem feitos e bem servidos, a preços justos. Indico para quem gosta de comida mexicana e busca variedade e bom preço.",local oferecer opção diverso prato mexicano bem fazer bem servido preço justo indico gostar comida mexicano busco variedade bom preço,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9467809796333313,0.03154716268181801,0.021671956405043602
11 de março de 2016,"Ótima comida, e couvert artístico muito bom, porem o que deixa a desejar é o atendimento. A bebida é muito boa também. Ótimo para comemorar aniversários.",ótimo comida artístico muito bom por deixar desejar atendimento bebida muito bom também bom comemorar aniversário,3,3_aniversário_comemorar_amigo_muito,"['aniversário', 'comemorar', 'amigo', 'muito', 'bom', 'lugar', 'ambiente', 'amiga', 'mais', 'atendimento']","['bom local comemorar aniversário decoração muito bonito bom atendimento ambiente animar', 'comida maravilhoso ambiente atendimento muito agradável amigo comemorar aniversário super bem atendir', 'muito bom bom atendimento local perfeito comemorar aniversário amigo família']",0.8751029968261719,0.032306019216775894,0.09259096533060074
2 de março de 2016,"Tem que estar muito disposto pois o lugar é muito barulhento!
O shows dos mariachis é interessante, porém não para nunca, há muita gritaria dos garçons tb.
Nossos pedidos demoravam para vir ou não vinham.
A comida não é gostosa.Mais",muito disposto lugar muito barulhento show mariachi interessante não nunca haver gritario garçom pedido demorar vir não vinham comida não gostosa.mais,-1,-1_muito_bem_bom_mais,"['muito', 'bem', 'bom', 'mais', 'lugar', 'animação', 'atendimento', 'comida', 'não', 'ambiente']","['ambiente bem animar comida muito bom além ter show mariachi passar cantar mesa restaurante tornar atmosfera lugar bem divertido ser jantar tentar não chegar muito tarde conseguir mais', 'comer excelente atendimento muito bom lugar super animar muito gostoso voltar sempre barra 🥰', 'ambiente muito bem decorado atendimento excelente cardápio ter opção pimenta muito gostoso divertido show mariachi tequileiro preço justo']",0.23460064828395844,0.11863056570291519,0.6467688083648682
2 de março de 2016,"Talvez seja o melhor mexicano do Rio. A comida nem é láaa essas coisas, mas é gostosinha e não tem muita concorrência mesmo. Mas falando do que é bom: as margaritas! Se tiver coragem e gente o suficiente para dividir, peça a gigante! Os nachos...Mais",talvez bom mexicano rio comida nem láaa coisa gostosinho não ter concorrência mesmo falar bom margarita ter coragem gente suficiente dividir peça gigante nacho mais,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.4877256453037262,0.18286272883415222,0.32941171526908875
29 de fevereiro de 2016,"Restaurante animado, ótimo para ir com amigos, oferece o melhor da cozinha mexicana. Super recomendo",restaurante animar bom ir amigo oferecer bom cozinha mexicano super recomer,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9758880734443665,0.016349393874406815,0.00776251032948494
29 de fevereiro de 2016,"Para uma noite divertida, o Guacamole é uma excelente escolha.
Comida mexicana bem preparada, mojitos, margaritas, tequila e muita música!",noite divertido guacamole excelente escolha comida mexicano bem preparado mojito margarita tequila música,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9859089255332947,0.009822215884923935,0.00426887720823288
